frame,decision,left_status,right_status,detections
658,path clear,far,far,"sink:0.56:146,330,746,478"
659,path clear,far,far,"sink:0.61:182,326,780,470"
660,path clear,far,far,"sink:0.62:249,316,843,465"
661,path clear,far,far,"sink:0.57:270,312,913,466"
662,path clear,far,far,"sink:0.70:306,310,939,463"
663,path clear,far,far,"sink:0.61:341,307,953,462"
664,path clear,near,far,"sink:0.69:346,308,992,462;oven:0.41:0,341,304,974"
665,path clear,clear,far,"sink:0.72:399,307,1013,460"
666,path clear,clear,far,"sink:0.79:437,303,1043,458"
667,path clear,clear,far,"sink:0.76:475,297,1069,460"
668,path clear,near,far,"sink:0.83:503,296,1075,464;oven:0.44:90,311,405,962"
669,path clear,clear,far,"sink:0.79:528,296,1076,466"
670,path clear,clear,far,"sink:0.75:526,295,1078,468"
671,path clear,far,far,"sink:0.81:558,295,1078,471;refrigerator:0.42:1,1,181,731"
672,path clear,clear,far,"sink:0.76:602,296,1080,468"
673,path clear,clear,far,"sink:0.73:627,296,1080,472"
674,path clear,near,far,"sink:0.79:631,298,1080,473;oven:0.51:257,296,521,960"
675,path clear,clear,far,"sink:0.81:650,298,1080,475"
676,path clear,clear,far,"sink:0.82:647,298,1080,477"
677,path clear,clear,far,"sink:0.80:716,299,1080,474"
678,path clear,clear,far,"sink:0.83:742,299,1080,473"
679,path clear,far,far,"sink:0.77:767,299,1080,470;person:0.61:0,82,155,189;chair:0.54:1,341,151,699"
680,path clear,far,far,"sink:0.74:785,303,1080,469;chair:0.58:1,380,170,693;person:0.51:8,81,122,192;chair:0.45:190,340,340,692"
681,path clear,far,far,"chair:0.68:2,374,188,707;person:0.57:8,78,146,196;sink:0.47:805,306,1080,464"
682,path clear,far,clear,"chair:0.76:1,380,204,705;person:0.44:44,75,172,188"
683,path clear,near,near,"chair:0.70:1,379,219,703;chair:0.52:1,171,275,548;oven:0.51:443,279,685,965"
684,path clear,near,near,"chair:0.61:3,207,241,696;oven:0.55:464,281,695,963;person:0.44:105,72,219,181"
685,path clear,far,clear,"chair:0.73:3,175,262,689;chair:0.58:291,335,429,683;person:0.49:116,70,242,181"
686,path clear,far,clear,"chair:0.79:2,168,286,691;person:0.55:148,69,263,179"
687,path clear,far,clear,"chair:0.78:1,164,288,689;person:0.56:171,68,285,177"
688,path clear,far,far,"chair:0.72:2,166,340,688;chair:0.57:10,94,190,199;chair:0.51:347,336,477,684;person:0.48:208,66,305,174;sink:0.42:928,333,1079,449"
689,path clear,far,near,"chair:0.79:7,163,330,689;person:0.58:224,65,325,173;chair:0.51:34,95,212,197;oven:0.47:543,280,778,976"
690,path clear,far,near,"chair:0.77:23,160,346,685;person:0.56:234,64,346,172;chair:0.50:57,92,236,192;oven:0.49:560,278,788,980;chair:0.48:381,336,509,685"
691,path clear,far,near,"chair:0.81:47,159,382,687;chair:0.62:401,337,523,686;chair:0.54:74,92,255,192;person:0.51:270,64,367,174;oven:0.45:571,201,1080,1067"
692,path clear,far,near,"chair:0.80:68,161,374,687;chair:0.60:97,91,275,195;person:0.56:265,64,385,173;refrigerator:0.51:584,284,810,990;chair:0.45:408,339,532,684"
693,path clear,far,near,"chair:0.73:76,161,387,685;person:0.60:283,65,406,172;chair:0.52:117,88,293,194;chair:0.43:432,338,549,688;refrigerator:0.41:594,287,821,991"
694,path clear,far,near,"chair:0.83:94,161,437,687;person:0.56:329,63,421,173;chair:0.55:134,90,312,194;chair:0.48:447,340,563,699;refrigerator:0.43:610,287,835,997"
695,path clear,far,near,"chair:0.78:113,161,421,687;chair:0.55:157,88,333,195;person:0.45:342,64,440,171;oven:0.41:621,285,848,997;refrigerator:0.41:619,292,844,998"
696,path clear,far,near,"chair:0.77:124,160,465,686;chair:0.59:479,344,591,693;person:0.55:344,65,457,173;chair:0.55:175,86,351,192;oven:0.51:634,291,869,1003;refrigerator:0.42:633,297,865,1001"
697,path clear,far,near,"chair:0.79:139,161,483,686;refrigerator:0.49:645,298,882,1006;oven:0.44:644,299,881,1009;chair:0.42:192,85,372,196"
698,path clear,far,near,"chair:0.79:159,162,508,688;refrigerator:0.48:660,295,891,1009;oven:0.48:660,296,889,1012;chair:0.47:211,85,385,196;chair:0.44:1,139,208,528"
699,path clear,far,near,"chair:0.78:171,161,505,688;refrigerator:0.64:668,299,894,1013;chair:0.51:230,87,403,195;oven:0.41:668,298,893,1015"
700,path clear,far,near,"chair:0.77:184,163,530,689;person:0.52:406,65,525,174;refrigerator:0.51:678,301,902,1020;chair:0.48:243,86,419,198"
701,path clear,far,near,"chair:0.79:200,163,553,688;refrigerator:0.50:682,302,914,1018;chair:0.50:260,86,434,195"
702,path clear,far,far,"chair:0.76:216,162,563,689;chair:0.51:279,87,450,202;person:0.45:445,66,553,174"
703,path clear,far,clear,"chair:0.84:226,163,578,688;chair:0.49:291,85,468,196"
704,path clear,far,far,"chair:0.84:243,164,586,687;person:0.49:468,65,584,175;chair:0.43:305,85,479,207"
705,path clear,far,near,"chair:0.82:257,165,600,688;person:0.50:479,66,598,175;chair:0.43:587,352,698,704;refrigerator:0.42:728,310,967,1034"
706,path clear,far,far,"chair:0.84:270,162,611,685;person:0.56:503,66,613,177;chair:0.49:336,86,508,204;chair:0.48:602,354,708,713"
707,path clear,far,far,"chair:0.82:279,162,616,688;person:0.46:521,68,625,176"
708,path clear,far,far,"chair:0.77:290,163,632,691;person:0.49:523,67,639,176;chair:0.42:368,85,537,211"
709,path clear,far,near,"chair:0.78:305,164,650,692;refrigerator:0.51:760,309,1066,1049;person:0.47:539,66,655,177;chair:0.40:380,85,553,208"
710,path clear,far,near,"chair:0.79:317,162,655,695;refrigerator:0.42:769,305,1076,1062"
711,path clear,far,far,"chair:0.80:334,164,652,697"
712,path clear,far,far,"chair:0.80:345,167,658,697;person:0.54:573,69,696,178"
713,path clear,far,far,"chair:0.76:358,163,654,699;person:0.55:586,70,706,180;chair:0.45:435,85,608,212"
714,path clear,far,far,"chair:0.83:368,166,696,698;person:0.41:613,70,722,179"
715,path clear,far,far,"chair:0.82:377,166,692,700;person:0.62:612,70,732,180;chair:0.48:458,86,630,227"
716,path clear,far,far,"chair:0.81:383,170,693,700;person:0.61:633,70,747,180;chair:0.53:473,87,644,231"
717,path clear,far,far,"chair:0.74:398,169,734,703;person:0.59:634,71,755,181;chair:0.40:481,86,660,237"
718,path clear,far,near,"chair:0.78:406,169,765,707;refrigerator:0.50:845,311,1077,1101"
719,path clear,far,near,"chair:0.87:411,167,755,706;refrigerator:0.70:851,309,1080,1116"
720,path clear,far,near,"chair:0.85:425,164,754,706;refrigerator:0.46:848,315,1080,1122"
721,path clear,far,near,"chair:0.85:430,173,770,707;person:0.55:693,72,799,182;refrigerator:0.42:853,320,1079,1118"
722,path clear,far,far,"chair:0.80:437,172,774,709"
723,path clear,far,far,"chair:0.83:447,165,793,711"
724,path clear,far,far,"chair:0.82:453,169,798,712"
725,path clear,far,far,"chair:0.85:458,169,808,714"
726,path clear,far,far,"chair:0.84:462,172,797,716"
727,path clear,far,far,"chair:0.88:468,178,804,718"
728,path clear,far,far,"chair:0.86:473,181,804,721;chair:0.50:791,384,909,758"
729,path clear,far,far,"chair:0.83:477,186,802,725;chair:0.43:793,390,912,758"
730,path clear,far,far,"chair:0.84:476,187,815,730;chair:0.44:794,396,918,758"
731,path clear,far,far,"chair:0.89:478,192,813,735"
732,path clear,clear,far,"chair:0.82:480,195,819,740"
733,path clear,clear,far,"chair:0.87:483,199,834,745"
734,path clear,clear,far,"chair:0.84:483,202,837,748"
735,path clear,clear,far,"chair:0.79:484,202,841,752"
736,path clear,clear,far,"chair:0.81:486,205,846,752"
737,path clear,clear,far,"chair:0.76:491,209,841,759"
738,path clear,clear,far,"chair:0.62:498,195,845,757;person:0.43:761,108,887,222"
739,path clear,clear,far,"chair:0.78:499,212,845,763;person:0.42:762,108,890,224"
740,path clear,clear,far,"chair:0.76:501,211,847,763"
741,path clear,clear,far,"chair:0.77:504,227,845,763;person:0.48:777,108,898,225"
742,path clear,clear,far,"chair:0.75:511,215,849,764"
743,path clear,clear,far,"chair:0.68:513,216,858,766"
744,path clear,clear,far,"chair:0.80:515,224,859,769;person:0.52:777,108,903,226"
745,path clear,clear,far,"chair:0.81:514,231,858,772;person:0.51:777,109,908,226"
746,path clear,clear,far,"chair:0.85:514,221,870,772;person:0.52:782,108,912,226"
747,path clear,clear,far,"chair:0.86:514,219,871,772;person:0.54:786,107,916,226"
748,path clear,clear,far,"chair:0.83:521,227,870,774;person:0.53:796,107,919,225"
749,path clear,clear,far,"chair:0.87:522,227,878,775;person:0.45:800,107,924,224"
750,path clear,clear,far,"chair:0.85:524,223,881,774;person:0.53:800,106,926,225"
751,path clear,clear,far,"chair:0.87:528,220,882,775;person:0.50:803,103,931,223"
752,path clear,clear,far,"chair:0.85:525,216,887,778;person:0.48:805,101,937,222"
753,path clear,clear,far,"chair:0.88:527,213,888,777"
754,path clear,clear,far,"chair:0.88:528,215,888,777;person:0.46:820,99,943,220"
755,path clear,clear,far,"chair:0.89:531,210,889,777;person:0.43:823,98,946,217"
756,path clear,clear,far,"chair:0.89:529,206,893,778;person:0.53:819,97,948,218;chair:0.44:661,110,847,276"
757,path clear,clear,far,"chair:0.90:532,204,900,779;person:0.58:820,96,951,217;chair:0.43:665,109,849,283"
758,path clear,clear,far,"chair:0.89:532,202,898,780;person:0.51:823,95,955,216"
759,path clear,far,far,"chair:0.89:531,198,902,781;couch:0.40:49,126,631,432"
760,path clear,clear,far,"chair:0.87:534,196,906,784"
761,path clear,clear,far,"chair:0.84:538,195,910,783;person:0.43:829,92,968,213"
762,path clear,clear,far,"chair:0.87:540,196,917,785"
763,path clear,clear,far,"chair:0.86:541,196,918,785"
764,path clear,clear,far,"chair:0.85:547,202,926,787"
765,path clear,clear,far,"chair:0.82:549,205,927,789"
766,path clear,far,far,"chair:0.85:554,210,928,791;couch:0.52:69,116,672,445;person:0.50:868,85,996,208;chair:0.46:697,104,892,256"
767,path clear,clear,far,"chair:0.81:556,210,936,792;person:0.56:878,86,996,208"
768,path clear,far,far,"chair:0.88:558,203,939,794;person:0.45:882,86,1006,208;couch:0.41:87,112,683,446"
769,path clear,clear,far,"chair:0.87:567,208,947,797"
770,path clear,clear,far,"chair:0.90:571,207,950,799;person:0.50:904,86,1019,208"
771,path clear,far,far,"chair:0.84:579,212,959,800;couch:0.45:98,153,371,442"
772,path clear,clear,far,"chair:0.62:582,205,968,802"
773,path clear,clear,far,"chair:0.68:585,215,990,803;person:0.41:909,85,1045,213"
774,path clear,clear,far,"chair:0.66:591,216,988,807;person:0.50:912,84,1046,214"
775,path clear,far,far,"person:0.50:923,84,1052,215;chair:0.47:598,196,991,811;couch:0.42:113,164,384,448"
776,path clear,far,far,"chair:0.55:593,190,993,813;person:0.51:924,83,1052,214;couch:0.41:114,162,386,447"
777,path clear,clear,far,"chair:0.55:591,202,987,816;person:0.47:932,84,1053,214"
778,path clear,clear,far,"chair:0.54:583,174,985,820;person:0.47:929,84,1056,214"
779,path clear,far,far,"chair:0.53:592,188,992,823;person:0.47:925,84,1058,215;couch:0.47:117,158,386,446"
780,path clear,clear,near,"chair:0.59:533,140,988,824;person:0.45:919,84,1060,216"
781,path clear,clear,far,"chair:0.60:587,186,988,827;person:0.40:914,83,1063,216"
782,path clear,clear,near,"chair:0.58:560,159,989,827"
783,path clear,clear,near,"chair:0.69:433,134,997,829"
784,path clear,clear,far,"chair:0.50:590,194,1002,829"
785,path clear,clear,far,"chair:0.62:587,200,1005,831;person:0.41:917,79,1072,214"
786,path clear,clear,far,"chair:0.67:590,204,1001,832"
787,path clear,clear,far,"chair:0.59:595,203,1005,833;person:0.51:924,76,1076,209"
788,path clear,far,far,"chair:0.59:594,208,998,833;person:0.47:933,74,1076,206;couch:0.43:112,103,736,440"
789,path clear,far,far,"chair:0.56:596,195,1004,833;person:0.55:934,73,1076,205;couch:0.40:112,104,737,439"
790,path clear,clear,far,"chair:0.62:594,196,1012,833;person:0.48:935,70,1076,203"
791,path clear,clear,near,"chair:0.55:590,168,1004,834;person:0.52:936,67,1077,202"
792,path clear,clear,far,"chair:0.69:586,183,1003,835;person:0.50:936,64,1079,200"
793,path clear,clear,near,"person:0.63:941,61,1079,199;chair:0.62:592,155,1006,836;chair:0.41:445,107,1009,836"
794,path clear,clear,near,"chair:0.69:585,163,1006,838;person:0.60:938,58,1080,199"
795,path clear,clear,near,"chair:0.62:544,116,1009,839;person:0.58:936,55,1080,198"
796,path clear,clear,near,"chair:0.69:472,113,1009,840;person:0.53:945,53,1080,195;chair:0.45:977,442,1080,873"
797,path clear,clear,near,"chair:0.67:425,102,1016,841;person:0.52:950,51,1080,192;chair:0.46:979,441,1080,893"
798,path clear,clear,near,"chair:0.57:592,160,1024,841;person:0.47:944,49,1080,191;chair:0.47:980,441,1080,895"
799,path clear,clear,near,"chair:0.77:400,98,1021,844;chair:0.47:978,442,1080,806;person:0.45:951,49,1080,187"
800,path clear,clear,near,"chair:0.68:586,155,1024,846;person:0.50:948,47,1080,186;chair:0.47:979,442,1080,784"
801,path clear,clear,near,"chair:0.63:594,177,1028,846;person:0.47:951,47,1080,184;chair:0.42:982,443,1080,780"
802,path clear,clear,near,"chair:0.70:603,184,1046,847;person:0.44:960,45,1080,183"
803,path clear,clear,near,"chair:0.63:601,170,1040,850"
804,path clear,clear,near,"chair:0.63:542,104,1048,852"
805,path clear,clear,near,"chair:0.61:600,137,1053,854"
806,path clear,clear,near,"chair:0.65:596,163,1044,857"
807,path clear,clear,near,"chair:0.60:415,88,1040,858"
808,path clear,clear,near,"person:0.42:982,35,1080,179;chair:0.42:491,97,1053,859"
809,path clear,far,far,"couch:0.48:106,68,794,444"
810,path clear,far,near,"couch:0.58:104,65,792,441;chair:0.41:622,163,1074,858"
811,path clear,clear,near,"chair:0.53:495,133,1014,863"
812,path clear,clear,clear,
813,path clear,clear,near,"chair:0.72:607,148,1077,862"
814,path clear,clear,near,"chair:0.72:622,145,1078,862;chair:0.48:480,76,1077,859"
815,path clear,clear,near,"chair:0.77:624,146,1079,862"
816,path clear,clear,near,"chair:0.70:621,121,1077,862;chair:0.50:418,62,1078,862;person:0.42:985,5,1079,156"
817,path clear,far,near,"chair:0.78:633,140,1078,861;person:0.59:388,40,817,456"
818,path clear,far,near,"chair:0.81:634,137,1078,863;person:0.50:384,36,821,447"
819,path clear,far,near,"chair:0.75:632,134,1079,863;person:0.46:384,36,821,456"
820,path clear,far,near,"chair:0.71:631,133,1078,863;couch:0.41:104,98,398,392"
821,path clear,far,near,"chair:0.73:630,130,1078,864;couch:0.46:104,91,405,387"
822,path clear,far,near,"chair:0.66:625,123,1077,863;couch:0.51:100,63,443,388"
823,path clear,far,near,"chair:0.65:536,109,1078,865;couch:0.48:101,46,437,386"
824,path clear,clear,near,"chair:0.63:635,124,1079,866;chair:0.61:460,75,1079,864"
825,path clear,far,near,"chair:0.60:631,122,1079,866;chair:0.58:480,73,1078,864;couch:0.41:102,30,442,380"
826,path clear,far,near,"chair:0.49:464,72,1078,863;chair:0.48:636,116,1079,865;couch:0.45:101,7,823,384"
827,path clear,far,near,"chair:0.57:635,120,1079,867;chair:0.56:466,72,1079,865;couch:0.49:102,3,775,382"
828,path clear,far,near,"couch:0.59:98,3,814,380;chair:0.50:639,116,1079,868;chair:0.45:452,58,1078,865"
829,path clear,far,near,"chair:0.61:643,119,1080,870;person:0.49:401,12,837,485;couch:0.40:97,4,774,382"
830,path clear,clear,near,"chair:0.55:639,113,1079,871;chair:0.41:449,48,1078,869"
831,path clear,far,near,"chair:0.48:640,108,1080,872;chair:0.47:447,26,1074,868;couch:0.43:99,0,782,381"
832,path clear,far,near,"chair:0.54:643,111,1080,872;person:0.43:408,2,844,486;chair:0.40:441,46,1078,870"
833,path clear,far,near,"chair:0.67:644,113,1080,875;person:0.40:398,3,846,484"
834,path clear,far,near,"chair:0.83:645,115,1079,877;person:0.62:402,3,847,478"
835,path clear,far,near,"chair:0.68:641,111,1079,878;person:0.57:403,2,846,469"
836,path clear,far,near,"chair:0.80:642,110,1079,880;person:0.56:400,1,847,464"
837,path clear,far,near,"chair:0.79:638,107,1080,882;person:0.47:404,0,847,463;couch:0.41:96,5,409,373"
838,path clear,far,near,"chair:0.80:636,105,1080,885;person:0.44:397,0,846,462"
839,path clear,far,near,"chair:0.85:641,108,1079,885;person:0.43:408,1,848,478"
840,path clear,far,near,"chair:0.82:640,107,1079,887;person:0.50:409,0,849,468"
841,path clear,far,near,"chair:0.74:633,111,1078,889;person:0.45:404,0,849,476"
842,path clear,far,near,"chair:0.76:632,115,1077,891;person:0.57:384,0,849,466"
843,path clear,far,near,"chair:0.74:635,111,1076,894;person:0.50:390,0,850,466"
844,path clear,far,near,"chair:0.56:639,111,1074,896;person:0.55:388,0,852,455"
845,path clear,far,near,"chair:0.83:639,103,1078,900;person:0.61:386,0,853,449"
846,path clear,far,near,"chair:0.77:640,103,1078,903;person:0.58:388,0,853,448"
847,path clear,far,near,"chair:0.72:640,101,1078,906;person:0.52:394,0,855,451"
848,path clear,far,near,"chair:0.87:639,101,1078,910;person:0.51:387,0,855,450"
849,path clear,far,near,"chair:0.85:627,103,1080,910;person:0.43:391,0,854,447"
850,path clear,far,near,"chair:0.82:635,100,1078,912;person:0.47:393,0,855,450"
851,path clear,far,near,"chair:0.88:636,101,1079,914;person:0.46:392,0,855,444"
852,path clear,clear,near,"chair:0.84:629,105,1080,915"
853,path clear,clear,near,"chair:0.83:629,105,1080,917"
854,path clear,clear,near,"chair:0.83:627,98,1080,919"
855,path clear,clear,near,"chair:0.82:626,100,1080,921"
856,path clear,clear,near,"chair:0.80:625,94,1080,923"
857,path clear,clear,near,"chair:0.87:625,94,1080,924"
858,path clear,far,near,"chair:0.86:638,84,1080,924;person:0.41:401,0,865,446"
859,path clear,far,near,"chair:0.82:637,82,1080,925;person:0.44:393,0,869,442"
860,path clear,clear,near,"chair:0.82:638,79,1079,930"
861,path clear,far,near,"chair:0.80:633,85,1080,928;person:0.47:386,0,877,443"
862,path clear,clear,near,"chair:0.81:627,89,1080,930"
863,path clear,far,near,"chair:0.66:636,92,1080,931;person:0.50:391,0,884,444"
864,path clear,clear,near,"chair:0.68:639,73,1079,936"
865,path clear,far,near,"chair:0.80:642,76,1080,935;person:0.40:407,0,885,454"
866,path clear,clear,near,"chair:0.81:647,56,1079,938;person:0.44:421,0,888,455"
867,path clear,clear,near,"chair:0.85:643,53,1078,941;person:0.54:434,0,891,452"
868,path clear,clear,near,"chair:0.83:644,41,1078,941"
869,path clear,clear,near,"chair:0.82:638,53,1077,943"
870,path clear,clear,near,"chair:0.82:643,52,1077,943"
871,path clear,far,near,"chair:0.84:647,54,1077,944;couch:0.42:84,0,906,347"
872,path clear,clear,near,"chair:0.82:650,31,1078,947"
873,path clear,clear,near,"chair:0.79:648,26,1077,950"
874,path clear,clear,near,"chair:0.79:656,19,1077,951"
875,path clear,clear,near,"chair:0.77:664,19,1077,952;chair:0.42:492,10,1079,945"
876,path clear,clear,near,"chair:0.81:658,16,1076,954;chair:0.54:459,5,1078,951"
877,path clear,clear,near,"chair:0.82:640,14,1077,956;chair:0.45:461,2,1079,949"
878,path clear,clear,near,"chair:0.88:662,27,1078,959"
879,path clear,clear,near,"chair:0.81:673,32,1076,961"
880,path clear,far,near,"chair:0.79:678,89,1077,964;couch:0.44:87,0,463,306"
881,path clear,far,near,"chair:0.83:681,21,1076,967;person:0.48:467,0,935,457;couch:0.47:90,0,465,302"
882,path clear,far,near,"chair:0.84:687,19,1077,971;couch:0.41:86,0,473,302"
883,path clear,clear,near,"chair:0.89:689,19,1078,976"
884,path clear,far,near,"chair:0.90:697,22,1077,980;person:0.46:461,0,971,482;couch:0.46:90,0,460,303"
885,path clear,far,near,"chair:0.90:699,23,1077,988;couch:0.50:91,0,460,303;person:0.47:461,0,975,487"
886,path clear,far,near,"chair:0.90:699,23,1078,994;person:0.53:435,0,1065,498;couch:0.52:89,0,457,302"
887,path clear,clear,near,"chair:0.86:699,16,1080,996"
888,path clear,clear,near,"chair:0.87:704,18,1080,1001;person:0.47:475,0,985,487"
889,path clear,clear,near,"chair:0.79:704,19,1080,1007"
890,path clear,far,near,"chair:0.80:703,22,1080,1007;couch:0.40:92,0,458,300"
891,path clear,clear,near,"chair:0.85:703,21,1080,1012;person:0.48:480,0,990,470"
892,path clear,clear,near,"chair:0.81:702,21,1080,1016"
893,path clear,clear,near,"chair:0.81:708,21,1080,1019;person:0.61:478,0,978,487"
894,path clear,clear,near,"chair:0.79:709,20,1080,1021;person:0.46:458,0,982,477"
895,path clear,clear,near,"chair:0.73:704,19,1080,1024;chair:0.50:537,4,1079,1016"
896,path clear,clear,near,"chair:0.75:707,25,1080,1029;person:0.54:445,0,991,475"
897,path clear,clear,near,"chair:0.82:704,23,1080,1033;person:0.59:432,0,990,484"
898,path clear,clear,near,"chair:0.82:692,21,1080,1036"
899,path clear,clear,near,"chair:0.84:692,17,1080,1039"
900,path clear,clear,near,"chair:0.87:687,18,1080,1042"
901,path clear,clear,near,"chair:0.83:689,18,1080,1045"
902,path clear,clear,near,"chair:0.90:687,13,1080,1048"
903,path clear,clear,near,"chair:0.88:691,11,1080,1050"
904,path clear,clear,near,"chair:0.91:683,12,1080,1053"
905,path clear,clear,near,"chair:0.88:688,6,1080,1054"
906,path clear,clear,near,"chair:0.90:686,3,1080,1056"
907,path clear,clear,near,"chair:0.89:682,3,1080,1059"
908,path clear,clear,near,"chair:0.88:688,1,1080,1062"
909,path clear,clear,near,"chair:0.91:683,0,1080,1066"
910,path clear,clear,near,"chair:0.88:678,0,1080,1068"
911,path clear,clear,near,"chair:0.87:679,0,1080,1072"
912,path clear,clear,near,"chair:0.91:673,0,1080,1077"
913,path clear,clear,near,"chair:0.92:665,0,1080,1085"
914,path clear,clear,near,"chair:0.93:660,0,1080,1090"
915,path clear,clear,near,"chair:0.94:658,0,1080,1092"
916,path clear,clear,near,"chair:0.94:658,0,1080,1095"
917,path clear,clear,near,"chair:0.94:657,0,1080,1099"
918,path clear,clear,near,"chair:0.94:655,0,1080,1102"
919,path clear,clear,near,"chair:0.94:654,0,1080,1109"
920,path clear,clear,near,"chair:0.94:656,0,1080,1113"
921,path clear,clear,near,"chair:0.93:653,0,1080,1120"
922,path clear,clear,near,"chair:0.93:653,0,1080,1124"
923,path clear,clear,near,"chair:0.93:651,0,1080,1131"
924,"obstacle right, move left",clear,very_near,"chair:0.93:649,0,1080,1135"
925,"obstacle right, move left",clear,very_near,"chair:0.93:649,0,1080,1138"
926,"obstacle right, move left",clear,very_near,"chair:0.94:649,0,1080,1144"
927,"obstacle right, move left",clear,very_near,"chair:0.92:647,0,1080,1147"
928,"obstacle right, move left",far,very_near,"chair:0.92:650,0,1080,1149;person:0.43:463,0,724,165"
929,"obstacle right, move left",far,very_near,"chair:0.92:652,0,1080,1152;person:0.48:473,0,724,163"
930,"obstacle right, move left",clear,very_near,"chair:0.92:651,0,1080,1156"
931,"obstacle right, move left",clear,very_near,"chair:0.90:653,0,1080,1158"
932,"obstacle right, move left",clear,very_near,"chair:0.91:660,0,1080,1159"
933,"obstacle right, move left",clear,very_near,"chair:0.91:664,0,1080,1159"
934,"obstacle right, move left",clear,very_near,"chair:0.90:667,0,1080,1156"
935,"obstacle right, move left",clear,very_near,"chair:0.90:667,0,1080,1152"
936,path clear,clear,near,"chair:0.89:669,0,1080,1115"
937,path clear,clear,near,"chair:0.90:671,0,1080,1090"
938,path clear,clear,near,"chair:0.89:673,0,1080,1090"
939,path clear,clear,near,"chair:0.87:678,0,1080,1091"
940,path clear,clear,near,"chair:0.86:676,0,1080,1093"
941,path clear,clear,near,"chair:0.82:677,0,1080,1092"
942,path clear,clear,near,"chair:0.83:678,0,1080,1093"
943,path clear,clear,near,"chair:0.83:683,0,1080,1095"
944,path clear,clear,near,"chair:0.75:692,0,1080,1097"
945,path clear,clear,near,"chair:0.79:690,0,1080,1099"
946,path clear,clear,near,"chair:0.70:707,4,1080,1105"
947,path clear,clear,near,"chair:0.69:708,5,1080,1111"
948,path clear,clear,near,"chair:0.75:707,5,1080,1111"
949,path clear,clear,near,"chair:0.72:703,0,1080,1107"
950,path clear,clear,near,"chair:0.63:707,1,1080,1112"
951,path clear,clear,near,"chair:0.63:718,7,1080,1123"
952,path clear,clear,near,"chair:0.73:710,0,1080,1121"
953,path clear,clear,near,"chair:0.68:719,9,1080,1134"
954,"obstacle right, move left",clear,very_near,"chair:0.57:723,10,1080,1141"
955,"obstacle right, move left",clear,very_near,"chair:0.73:723,8,1080,1145"
956,"obstacle right, move left",clear,very_near,"chair:0.71:734,7,1080,1149"
957,"obstacle right, move left",clear,very_near,"chair:0.73:739,7,1080,1151"
958,"obstacle right, move left",clear,very_near,"chair:0.71:742,9,1080,1157"
959,"obstacle right, move left",clear,very_near,"chair:0.59:744,10,1080,1166"
960,"obstacle right, move left",clear,very_near,"chair:0.60:741,4,1079,1167"
961,"obstacle right, move left",clear,very_near,"chair:0.74:751,20,1080,1173"
962,"obstacle right, move left",clear,very_near,"chair:0.67:754,16,1080,1176"
963,"obstacle right, move left",clear,very_near,"chair:0.72:758,16,1080,1177"
964,"obstacle right, move left",clear,very_near,"chair:0.76:763,16,1080,1183"
965,"obstacle right, move left",clear,very_near,"chair:0.75:768,15,1080,1181"
966,"obstacle right, move left",clear,very_near,"chair:0.78:774,26,1080,1182"
967,"obstacle right, move left",clear,very_near,"chair:0.70:777,24,1080,1186"
968,"obstacle right, move left",clear,very_near,"chair:0.70:781,22,1080,1189"
969,"obstacle right, move left",clear,very_near,"chair:0.71:784,25,1079,1192"
970,"obstacle right, move left",clear,very_near,"chair:0.75:786,29,1079,1198"
971,"obstacle right, move left",clear,very_near,"chair:0.72:788,32,1079,1201"
972,"obstacle right, move left",clear,very_near,"chair:0.74:789,28,1079,1201"
973,"obstacle right, move left",clear,very_near,"chair:0.73:790,28,1079,1202"
974,"obstacle right, move left",clear,very_near,"chair:0.76:791,22,1079,1205"
975,"obstacle right, move left",clear,very_near,"chair:0.79:793,19,1079,1211"
976,"obstacle right, move left",clear,very_near,"chair:0.79:795,20,1079,1212"
977,"obstacle right, move left",clear,very_near,"chair:0.84:796,22,1079,1216;person:0.44:536,0,1016,149"
978,"obstacle right, move left",clear,very_near,"chair:0.83:797,20,1079,1220;person:0.48:537,0,1005,146"
979,"obstacle right, move left",clear,very_near,"chair:0.83:798,20,1080,1223;person:0.50:537,0,1016,146"
980,"obstacle right, move left",clear,very_near,"chair:0.80:799,16,1080,1229;person:0.49:536,0,1015,146"
981,"obstacle right, move left",clear,very_near,"chair:0.80:799,23,1080,1230;person:0.48:535,0,1050,145"
982,"obstacle right, move left",clear,very_near,"chair:0.79:799,27,1080,1234;person:0.47:537,0,1012,144"
983,"obstacle right, move left",clear,very_near,"chair:0.81:800,19,1080,1232;person:0.45:538,0,1006,144"
